metric,direction,n_tumor,n_non_tumor,p_value,effect_cliffs_delta,mean_tumor,mean_non_tumor,median_tumor,median_non_tumor,test,q_value_bh
cosine,higher=more_consistent,125079,236565,0.0,0.47324416002797887,0.9679843929265328,0.9418358546907264,0.9739594459533691,0.9526106119155884,mann_whitney_u,0.0
corr,higher=more_consistent,125079,236565,0.0,0.47324418091389764,0.9679843917485359,0.9418358512042458,0.9739593863487244,0.9526106119155884,mann_whitney_u,0.0
l2,lower=more_consistent,125079,236565,0.0,-0.47296707259360526,6.721013385395456,8.986921368009495,6.350666522979736,8.56310749053955,mann_whitney_u,0.0
l1,lower=more_consistent,125079,236565,0.0,-0.4727551680500479,148.90445046884665,199.06949747082467,140.666259765625,189.6645965576172,mann_whitney_u,0.0
