group,metric,direction,n,mean,std,median,p05,p25,p75,p95
all,cosine,higher=more_consistent,361644,0.9508795142173767,0.038674913346767426,0.9612879753112793,0.8781055808067322,0.9378999471664429,0.9766706228256226,0.9874621629714966
all,corr,higher=more_consistent,361644,0.9508795142173767,0.038674917072057724,0.9612880945205688,0.8781055212020874,0.9378999471664429,0.9766705632209778,0.9874621033668518
all,l2,lower=more_consistent,361644,8.203229904174805,2.950737237930298,7.740451812744141,4.406851291656494,6.0109381675720215,9.801514625549316,13.731313705444336
all,l1,lower=more_consistent,361644,181.71929931640625,65.39033508300781,171.47335815429688,97.62865447998047,133.1648406982422,217.0758056640625,304.1331481933594
tumor,cosine,higher=more_consistent,125079,0.9679844379425049,0.021726956591010094,0.9739594459533691,0.9265083074569702,0.9595587253570557,0.9829256534576416,0.9893773198127747
non_tumor,cosine,higher=more_consistent,236565,0.941835880279541,0.04243255406618118,0.9526106119155884,0.8614667654037476,0.9270434975624084,0.9700590968132019,0.9845428466796875
tumor,corr,higher=more_consistent,125079,0.9679844379425049,0.021726958453655243,0.9739593863487244,0.9265083074569702,0.9595586061477661,0.9829256534576416,0.9893773198127747
non_tumor,corr,higher=more_consistent,236565,0.941835880279541,0.04243255406618118,0.9526106119155884,0.8614668250083923,0.9270434975624084,0.9700590372085571,0.9845429062843323
tumor,l2,lower=more_consistent,125079,6.721012592315674,2.097015619277954,6.350666522979736,4.055978775024414,5.1428022384643555,7.913189888000488,10.66209888458252
non_tumor,l2,lower=more_consistent,236565,8.986921310424805,3.0347275733947754,8.56310749053955,4.893823146820068,6.807897090911865,10.623810768127441,14.633879661560059
tumor,l1,lower=more_consistent,125079,148.90444946289062,46.4872932434082,140.666259765625,89.89038848876953,113.87493133544922,175.37881469726562,236.26168823242188
non_tumor,l1,lower=more_consistent,236565,199.06951904296875,67.2583999633789,189.6645965576172,108.41780090332031,150.84457397460938,235.23947143554688,324.1245422363281
