auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.6961639396438808,0.9998980760574341,0.2929100213648805,81166,84219,152346,43913,0.6489178838973768,0.6439921374675036,0.6456957671079846,higher=more_tumor,corr,corr,361644,125079,236565
0.6961638579251892,0.9998981356620789,0.2928949462940119,81116,84128,152437,43963,0.6485181365377082,0.6443768097563037,0.6458091382685736,higher=more_tumor,cosine,cosine,361644,125079,236565
0.6959396208718445,0.3973764479160309,0.29252231869149276,81191,84358,152207,43888,0.6491177575772112,0.6434045611142815,0.6453805399785424,lower=more_tumor,l2,l2,361644,125079,236565
0.6956244134758551,8.73249626159668,0.29224919880437095,80028,82223,154342,45051,0.6398196339913175,0.6524295648130535,0.648068266029576,lower=more_tumor,l1,l1,361644,125079,236565
