auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.7096231727613711,294.9519958496094,0.32667949937055035,94125,100740,135825,30954,0.7525244045763078,0.5741550947942426,0.6358463018880446,lower=more_tumor,l1,l1,361644,125079,236565
0.7093280668624066,0.8832330107688904,0.3267152847562157,95639,103595,132970,29440,0.7646287546270757,0.56208653012914,0.6321382353917112,higher=more_tumor,corr,corr,361644,125079,236565
0.7093280436952589,0.8832329511642456,0.3267152847562157,95639,103595,132970,29440,0.7646287546270757,0.56208653012914,0.6321382353917112,higher=more_tumor,cosine,cosine,361644,125079,236565
0.7087177038535588,13.428455352783203,0.32559945028951326,95105,102849,133716,29974,0.7603594528258141,0.5652399974636992,0.6327244472464634,lower=more_tumor,l2,l2,361644,125079,236565
