auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.6918413833967932,0.9850802421569824,0.2891339939659942,84702,91800,144765,40377,0.6771880171731466,0.6119459767928477,0.6345107343133026,higher=more_tumor,cosine,cosine,361644,125079,236565
0.6918413631698964,0.9850797057151794,0.2891415295243634,84704,91802,144763,40375,0.6772040070675334,0.6119375224568301,0.6345107343133026,higher=more_tumor,corr,corr,361644,125079,236565
0.6915266206376808,4.807830810546875,0.28859972253290156,84770,92055,144510,40309,0.677731673582296,0.6108680489506055,0.6339936512150071,lower=more_tumor,l2,l2,361644,125079,236565
0.6899372298332801,106.84300994873047,0.28564394041916746,84993,93176,143389,40086,0.6795145468064183,0.6061293936127491,0.631510546283085,lower=more_tumor,l1,l1,361644,125079,236565
