auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.7147087130464965,275.0189208984375,0.3322049861735497,88023,87892,148673,37056,0.703739236802341,0.6284657493712088,0.6545000055303005,lower=more_tumor,l1,l1,361644,125079,236565
0.7115633963234376,0.899199366569519,0.3274064820327828,87730,88473,148092,37349,0.7013967172746824,0.6260097647581003,0.6520832642045769,higher=more_tumor,corr,corr,361644,125079,236565
0.7115633555485816,0.8991992473602295,0.327402254864774,87730,88474,148091,37349,0.7013967172746824,0.6260055375900915,0.6520804990543186,higher=more_tumor,cosine,cosine,361644,125079,236565
0.7110855106355697,12.500740051269531,0.3264786245860481,87799,88823,147742,37280,0.7019483686310252,0.624530255955023,0.6513062569820044,lower=more_tumor,l2,l2,361644,125079,236565
