auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.7265687964478532,0.9999645352363586,0.33436222397863674,88066,87463,149102,37013,0.704083019531656,0.6302792044469807,0.6558051564522016,higher=more_tumor,cosine,cosine,361644,125079,236565
0.7265676602606331,0.999966025352478,0.334430319272257,84872,81406,155159,40207,0.6785471581960201,0.655883161076237,0.6637217816416144,higher=more_tumor,corr,corr,361644,125079,236565
0.7263583879004701,0.23511748015880585,0.3339777726141906,88498,88371,148194,36581,0.7075368367191934,0.6264409358949972,0.6544889449292675,lower=more_tumor,l2,l2,361644,125079,236565
0.7261316766768592,5.107086181640625,0.3335242129890655,85685,83158,153407,39394,0.685047050264233,0.6484771627248325,0.6611253055491035,lower=more_tumor,l1,l1,361644,125079,236565
