auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.6278336013690369,0.9975414872169495,0.2069120443455666,73548,90155,146410,51531,0.5880123761782553,0.6188996681673113,0.6082169205074603,higher=more_tumor,cosine,cosine,361644,125079,236565
0.627833420982967,0.997539222240448,0.20690258647157028,73633,90318,146247,51446,0.5886919466896922,0.6182106397818782,0.6080012387873157,higher=more_tumor,corr,corr,361644,125079,236565
0.6275116088207295,1.9512461423873901,0.20634477772333093,73559,90310,146255,51520,0.5881003205973825,0.6182444571259484,0.6078187388702702,lower=more_tumor,l2,l2,361644,125079,236565
0.6266761569307351,43.080299377441406,0.20469483343593614,72835,89331,147234,52244,0.5823119788293798,0.6223828546065563,0.6085238521861278,lower=more_tumor,l1,l1,361644,125079,236565
