metric,direction,n_tumor,n_non_tumor,p_value,effect_cliffs_delta,mean_tumor,mean_non_tumor,median_tumor,median_non_tumor,test,q_value_bh
cosine,higher=more_consistent,125079,236565,0.0,0.255667202738074,0.997380792458936,0.9968043377688038,0.9978011250495911,0.9971432685852051,mann_whitney_u,0.0
corr,higher=more_consistent,125079,236565,0.0,0.25566684196593403,0.9973807920705592,0.9968043376032668,0.9978011846542358,0.9971433877944946,mann_whitney_u,0.0
l2,lower=more_consistent,125079,236565,0.0,-0.2550232176414592,1.9436460752853908,2.145559283797873,1.8453930616378784,2.1023447513580322,mann_whitney_u,0.0
l1,lower=more_consistent,125079,236565,0.0,-0.25335231386147017,43.070575218270626,47.503851405591185,40.90351104736328,46.53301239013672,mann_whitney_u,0.0
