slide,modelA,modelB,pattern,n_tiles,fg_thresh,hard_thresh,soft_mean,soft_median,soft_std,hard_mean,hard_median,hard_std
TCGA-KM-A7QB-01Z-00-DX1.CC441A0F-8A5C-4406-8A8D-86CB62E7B114_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9832674064937404,0.9905635120331,0.017162699573973615,0.8395476391511045,0.9056071042363207,0.1518968983408217
TCGA-KM-A7QC-01Z-00-DX1.4B44EEAA-FA1C-47F9-852F-68EE45E09D5E_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9830900998527625,0.9882225669899412,0.01420640146988904,0.9189864483240193,0.9346975613897213,0.046612840442786845
TCGA-KM-A7QC-01Z-00-DX1.4B44EEAA-FA1C-47F9-852F-68EE45E09D5E_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.975164777565589,0.9802031230360504,0.017752821669643967,0.8227923364762936,0.8875389990884496,0.16717088286874995
TCGA-KM-A7QC-01Z-00-DX1.4B44EEAA-FA1C-47F9-852F-68EE45E09D5E_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9778063460820106,0.9841486395872863,0.01779694892248584,0.8087464849893381,0.8811682617251789,0.16709247282019635
TCGA-KM-A7QD-01Z-00-DX1.E1FCB533-0017-4A90-9835-6CD26FEA30CA_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9816249209607361,0.9860005805602885,0.014162664577894097,0.9335167669089403,0.9452712819969029,0.07236618854115821
TCGA-KM-A7QD-01Z-00-DX1.E1FCB533-0017-4A90-9835-6CD26FEA30CA_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9613320506661485,0.976163309023035,0.03925953933276897,0.8402822148239981,0.9055957681348212,0.17506741920821933
TCGA-KM-A7QD-01Z-00-DX1.E1FCB533-0017-4A90-9835-6CD26FEA30CA_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9513187654393589,0.9751168670285726,0.052572720168352315,0.8392969235401062,0.9062594858792445,0.17539962243935037
TCGA-KM-A7QE-01Z-00-DX1.82CBD529-FBB8-4969-A6E0-B563F0C9D73B_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9915613209494184,0.9930820046097939,0.005175190692515047,0.9222809473563204,0.9241897404693207,0.04386279403370302
TCGA-KM-A7QE-01Z-00-DX1.82CBD529-FBB8-4969-A6E0-B563F0C9D73B_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9873313106037237,0.9927139330930126,0.014566289428132219,0.888912947765672,0.9075713249490667,0.08688224535617632
TCGA-KM-A7QE-01Z-00-DX1.82CBD529-FBB8-4969-A6E0-B563F0C9D73B_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9848811733095135,0.9916896820620338,0.019527406430533942,0.8723420128324884,0.8982005857813432,0.09160230930886878
TCGA-KM-A7QG-01Z-00-DX1.7275EEF1-1D4E-4471-89C3-5B99EC03515E_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9857685701322998,0.990633968190473,0.01806530887663983,0.9232875129687524,0.930932254822612,0.038281763641506164
TCGA-KM-A7QG-01Z-00-DX1.7275EEF1-1D4E-4471-89C3-5B99EC03515E_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9838044835526191,0.9890195915098945,0.016380809112504908,0.8578522578141707,0.9126444339789364,0.13885689241007032
TCGA-KM-A7QG-01Z-00-DX1.7275EEF1-1D4E-4471-89C3-5B99EC03515E_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9874354839246782,0.9914967712452589,0.010807431377756955,0.8530005534994338,0.9130804897049185,0.14319710484629236
TCGA-KM-A7QH-01Z-00-DX1.8CBB8760-A00D-4289-AD09-959FEC2EC03C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9830405551478271,0.9863979820480773,0.011476461701855479,0.9366982510018592,0.9448126401140073,0.046387559871726936
TCGA-KM-A7QH-01Z-00-DX1.8CBB8760-A00D-4289-AD09-959FEC2EC03C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9769035256645836,0.9831152775484286,0.02146117649622754,0.8951329248383302,0.9326328338236776,0.10941363987288358
TCGA-KM-A7QH-01Z-00-DX1.8CBB8760-A00D-4289-AD09-959FEC2EC03C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9782040239086678,0.9911376489829982,0.027874200281173232,0.8994374256328093,0.9421130232859866,0.1129346317097515
TCGA-KM-A7QI-01Z-00-DX1.D5284A3E-891C-4750-BE93-C09C7F23C95C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9843760374228787,0.9895604962413344,0.017590235167631845,0.9278706865285337,0.9332246003475535,0.029226810106984042
TCGA-KM-A7QI-01Z-00-DX1.D5284A3E-891C-4750-BE93-C09C7F23C95C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9829447526671008,0.9878340091057115,0.013981228901189122,0.8707480356608892,0.8879175930125847,0.08745599850933687
TCGA-KM-A7QI-01Z-00-DX1.D5284A3E-891C-4750-BE93-C09C7F23C95C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9863586404109742,0.9902651648277128,0.010154319111127014,0.8534901322464247,0.8783404668313415,0.0942721653536318
TCGA-KM-A7QJ-01Z-00-DX1.5011C41F-4385-4AB2-8AFE-5409125EDC31_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9853959832000422,0.9890633148395491,0.014541572831166385,0.9035013149785263,0.9264004942373569,0.06825142506269127
TCGA-KM-A7QJ-01Z-00-DX1.5011C41F-4385-4AB2-8AFE-5409125EDC31_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9807509946717804,0.9861156680877448,0.01730472134241302,0.8143069653082889,0.8685785142780788,0.15493074510196173
TCGA-KM-A7QJ-01Z-00-DX1.5011C41F-4385-4AB2-8AFE-5409125EDC31_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9834197793305428,0.9905152883579742,0.016263084875681635,0.8134365708214585,0.8712542375022191,0.15582827061120688
TCGA-KM-A7QK-01Z-00-DX1.8D69EA34-F28A-4267-8A82-159FB2B7008B_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9857697835625738,0.988074253194158,0.009930354904128786,0.9279008445148605,0.93863252995968,0.04268640419281842
TCGA-KM-A7QK-01Z-00-DX1.8D69EA34-F28A-4267-8A82-159FB2B7008B_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9793426036306374,0.9835099905409632,0.01535160212352046,0.8524755043470897,0.9123775567680652,0.1472147177077661
TCGA-KM-A7QK-01Z-00-DX1.8D69EA34-F28A-4267-8A82-159FB2B7008B_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9793296522675109,0.9876275332753959,0.019125298726832454,0.8420333078097475,0.9090117581692991,0.14757763309717536
TCGA-KM-A7QL-01Z-00-DX1.2447532C-3635-4F36-952E-F5A5A566A7DB_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9877091562778572,0.9901445004050988,0.00863493536325836,0.9097040742183532,0.9278693115243022,0.08096437795251146
TCGA-KM-A7QL-01Z-00-DX1.2447532C-3635-4F36-952E-F5A5A566A7DB_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9827356625939262,0.9876551400966795,0.01330476433456243,0.8484779683842686,0.9083704918365614,0.14236114628752786
TCGA-KM-A7QL-01Z-00-DX1.2447532C-3635-4F36-952E-F5A5A566A7DB_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9837656127698975,0.990077057596265,0.014332272856215926,0.8423786584320276,0.9048190608826481,0.15023794362326107
TCGA-KN-8418-01Z-00-DX1.376DD52D-EF98-4564-B8E3-FE4D219A5C88_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9862760329571517,0.9884402378634531,0.007341364420415181,0.8584525925121956,0.8864611285857569,0.08153234436556417
TCGA-KN-8418-01Z-00-DX1.376DD52D-EF98-4564-B8E3-FE4D219A5C88_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9820181037678692,0.9841045219436484,0.01185420422611987,0.7730841103993995,0.8261351046086286,0.16060395463176005
TCGA-KN-8418-01Z-00-DX1.376DD52D-EF98-4564-B8E3-FE4D219A5C88_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9820708615408924,0.987957927907245,0.015567899782577605,0.7841336987543714,0.8524337268261325,0.17467986139177122
TCGA-KN-8419-01Z-00-DX1.15311E57-CCC5-4D15-88DC-0ED9FD2CF2D0_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9824240505921107,0.9831798243563453,0.009139962448115435,0.8813679333172796,0.9057530065302672,0.07657551562071611
TCGA-KN-8419-01Z-00-DX1.15311E57-CCC5-4D15-88DC-0ED9FD2CF2D0_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9816062139799415,0.9830157958440544,0.010541158280457994,0.8205652291171596,0.8517250825961364,0.12288925671405619
TCGA-KN-8419-01Z-00-DX1.15311E57-CCC5-4D15-88DC-0ED9FD2CF2D0_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9833188156019239,0.9887246703405584,0.013998202941287887,0.8508701330297397,0.8896950477504122,0.12730368337265763
TCGA-KN-8421-01Z-00-DX1.A90EB3F7-DE68-4078-BB5B-B35561F96071_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9853640333627063,0.9875743433374171,0.009088537369298702,0.9115807542201751,0.9280437211275956,0.05602212446723947
TCGA-KN-8421-01Z-00-DX1.A90EB3F7-DE68-4078-BB5B-B35561F96071_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9825049819087229,0.9845355914281017,0.01166843330756798,0.8335884972991514,0.8893571848524984,0.14738655282548488
TCGA-KN-8421-01Z-00-DX1.A90EB3F7-DE68-4078-BB5B-B35561F96071_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9831627890452931,0.9905785440692153,0.014631467323030247,0.8322065443450462,0.8918696411608642,0.14910604602758507
TCGA-KN-8422-01Z-00-DX1.26F9BF86-6D2C-4C99-BFEB-A3708AD48734_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9875991874261062,0.989162880762403,0.00649993108310889,0.9239939263162202,0.9460172278741854,0.06753221133558501
TCGA-KN-8422-01Z-00-DX1.26F9BF86-6D2C-4C99-BFEB-A3708AD48734_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.985187174303619,0.9867363869828376,0.00849257538906637,0.9076393832577029,0.9421879377063014,0.08333497408444984
TCGA-KN-8422-01Z-00-DX1.26F9BF86-6D2C-4C99-BFEB-A3708AD48734_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9855779649001516,0.9876038865218979,0.009655414264155462,0.9219075149439006,0.9560422462890366,0.08163114897955474
TCGA-KN-8423-01Z-00-DX1.EE5F8790-38EB-437F-9C5A-BC6FB58F6ACD_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.98800169155003,0.9883716225721184,0.007190046774059869,0.8878409908109274,0.902324273029185,0.06545036389660996
TCGA-KN-8423-01Z-00-DX1.EE5F8790-38EB-437F-9C5A-BC6FB58F6ACD_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9859893768435347,0.987533389382471,0.010531866546674332,0.8038950988479722,0.8552201973055719,0.15799110934441324
TCGA-KN-8423-01Z-00-DX1.EE5F8790-38EB-437F-9C5A-BC6FB58F6ACD_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9852142969786325,0.9895297599499575,0.013058764826364894,0.8099358951185148,0.8714588852175112,0.1619034652283991
TCGA-KN-8424-01Z-00-DX1.4EC063E2-A058-4610-9B47-FCE2172955B6_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9868204485744398,0.9887963553270316,0.007882475523334256,0.8770351058777287,0.8995946027236297,0.09851454885515297
TCGA-KN-8424-01Z-00-DX1.4EC063E2-A058-4610-9B47-FCE2172955B6_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9848299656522166,0.9868235935722148,0.009613327670838358,0.8140749432039008,0.8648235180375661,0.14287325040471027
TCGA-KN-8424-01Z-00-DX1.4EC063E2-A058-4610-9B47-FCE2172955B6_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9834835373863032,0.987705591160813,0.014045751476282411,0.8064189815990115,0.8786277111730064,0.16150016776885143
TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9876276786148516,0.9889881403600389,0.008200043258962066,0.8914355416219163,0.9128857368500847,0.06958967846820763
TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9877756766435833,0.9903594624080017,0.007889841732509478,0.8405968144629574,0.8968685098328049,0.13321143152741086
TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.988466141046171,0.9927211789188297,0.009385679632812503,0.8426727931066402,0.9026111828505845,0.1309412424367524
TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9863181268940149,0.9882656636911393,0.007333613254810473,0.8962693207064406,0.917151753283244,0.07184179447053325
TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9850143529184392,0.9881716973431056,0.00994334235886456,0.8598845001061471,0.9025142570933344,0.1173086238491218
TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9866099724160579,0.991713728821604,0.012338906269136361,0.8778159875805787,0.9272222444776472,0.11389093251754426
TCGA-KN-8427-01Z-00-DX1.8B2A5B0B-977E-4ED9-A9D2-23FFFBA43B7C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9851767161063996,0.9874679269079303,0.008599462624709705,0.8915669957708913,0.9197062253337833,0.12462723083116364
TCGA-KN-8427-01Z-00-DX1.8B2A5B0B-977E-4ED9-A9D2-23FFFBA43B7C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9872595141858792,0.9884468487228801,0.007288575591353066,0.883232115716792,0.9225695933362961,0.12080093061725396
TCGA-KN-8427-01Z-00-DX1.8B2A5B0B-977E-4ED9-A9D2-23FFFBA43B7C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9872615269448552,0.990142575523174,0.009142622229194892,0.8487743328178584,0.900159103686731,0.15758898750455974
TCGA-KN-8428-01Z-00-DX1.CA71B178-286E-4EDF-9B37-1D2CEE07F9F4_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9873646820174742,0.9888858848813972,0.006833776053973578,0.8996219997085941,0.9153893098077998,0.05345259623110844
TCGA-KN-8428-01Z-00-DX1.CA71B178-286E-4EDF-9B37-1D2CEE07F9F4_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9851901684286652,0.9878877389103438,0.01053393090332217,0.8515039849787291,0.889752934796249,0.12778585038797002
TCGA-KN-8428-01Z-00-DX1.CA71B178-286E-4EDF-9B37-1D2CEE07F9F4_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.98634316941761,0.9920550563973676,0.012820613406360459,0.8561285559065179,0.9188036345777724,0.13066939025250118
TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9861526773759516,0.9892279956294701,0.008304231244593693,0.8857478830363276,0.9104269889124782,0.07626134535154025
TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9859821453038373,0.9878551748133814,0.00830070747401874,0.8614008089596836,0.8907155905964752,0.11058788242683992
TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9896721218808662,0.9927505307287483,0.007880181921558801,0.8806028955560185,0.9215102953081388,0.10407233921332855
TCGA-KN-8430-01Z-00-DX1.8192F868-A504-44E0-929B-7527EB37ECAB_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9917720646066012,0.9931080841127795,0.004211841197832286,0.9054226408269354,0.9214336791590114,0.08405562169366916
TCGA-KN-8430-01Z-00-DX1.8192F868-A504-44E0-929B-7527EB37ECAB_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9896914482594983,0.9935739713171468,0.011968339938388188,0.874898670162505,0.9075457470362798,0.11305186083728086
TCGA-KN-8430-01Z-00-DX1.8192F868-A504-44E0-929B-7527EB37ECAB_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9895199668050342,0.99346044017469,0.012264412989517613,0.8428190159982101,0.8811831932016978,0.12864838179388843
TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9869225982828574,0.9888288413590258,0.006972377997803338,0.8929552934566868,0.909932433186374,0.06699779148111781
TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.986089051114131,0.9878755748998449,0.009063221449484382,0.8505179589336912,0.8875826346253299,0.12522794075727625
TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9868391768323223,0.9909485946402135,0.011000238238813983,0.8525565477686554,0.9052414904201347,0.12545137254571914
TCGA-KN-8432-01Z-00-DX1.D4136A31-C2DC-432C-96FB-FD5EE47ECC0D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9830182967040085,0.9840226094484031,0.008724227249897198,0.9024110821630457,0.9196992917421625,0.06269020178214714
TCGA-KN-8432-01Z-00-DX1.D4136A31-C2DC-432C-96FB-FD5EE47ECC0D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9839383235738787,0.9845642292302419,0.008483173860447345,0.8976051047311363,0.9172012930835616,0.08268395384943517
TCGA-KN-8432-01Z-00-DX1.D4136A31-C2DC-432C-96FB-FD5EE47ECC0D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9865485616147123,0.9899442309716993,0.009790335289820512,0.9068693276137018,0.9296002049392083,0.07375853893261465
TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9874716255627705,0.9890324296413363,0.006795233524683495,0.8724237528307442,0.9016660834695445,0.0827234431402061
TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9865227671899127,0.9873863657872246,0.00814082532372274,0.8178548733561262,0.8476641167715457,0.12842728524394878
TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9875964267341522,0.9925044876240297,0.010270279794893913,0.8433346085006499,0.9000574978953167,0.12655547181189042
TCGA-KN-8434-01Z-00-DX1.EC2C42B5-DB0D-44A3-8224-E982201AE337_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9880332436342603,0.9894806208725,0.006979011559384361,0.9087724007503176,0.9222340975013468,0.0618255599257109
TCGA-KN-8434-01Z-00-DX1.EC2C42B5-DB0D-44A3-8224-E982201AE337_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.974823365156453,0.9780188327055162,0.01944554764036695,0.7916699380263146,0.8549772162612701,0.17947672891239977
TCGA-KN-8434-01Z-00-DX1.EC2C42B5-DB0D-44A3-8224-E982201AE337_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9712757573354629,0.9802135103760773,0.02307224773237471,0.7849255364979587,0.8608878069754228,0.18087518992043092
TCGA-KN-8435-01Z-00-DX1.99219621-93BA-448B-8AFE-AEECA888BDA4_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9865024284268346,0.987979717620366,0.007742904061621212,0.889867582394862,0.9079977043547545,0.06985969231170737
TCGA-KN-8435-01Z-00-DX1.99219621-93BA-448B-8AFE-AEECA888BDA4_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9812822387530612,0.9857010929116838,0.015411329924529015,0.7926134279689233,0.8534534817036228,0.16532391907749097
TCGA-KN-8435-01Z-00-DX1.99219621-93BA-448B-8AFE-AEECA888BDA4_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9779397141047784,0.9840328570686132,0.018271814409799008,0.7719282882460747,0.8397149371626775,0.16735163279099036
TCGA-KN-8436-01Z-00-DX1.0CCCF11D-ED0E-4575-8F25-813415391524_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9838352972516244,0.9845767518836841,0.00836474215134349,0.9386061499937166,0.9442886115162719,0.030968423595791647
TCGA-KN-8436-01Z-00-DX1.0CCCF11D-ED0E-4575-8F25-813415391524_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9767292673599222,0.9815785215117789,0.016789237906615673,0.8731712421981687,0.9150542051781264,0.13094650238137776
TCGA-KN-8436-01Z-00-DX1.0CCCF11D-ED0E-4575-8F25-813415391524_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9754754860469136,0.9838964960365036,0.02084966845935478,0.8640320347054694,0.9074057656608064,0.13219506116691854
TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9869642341797943,0.987584012089112,0.007267256304138643,0.8895769695885031,0.9080462659100219,0.06653992646995992
TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9861433142443485,0.9874476719239265,0.008593986990922942,0.8575278373621237,0.9128425617991609,0.12659465208842127
TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9870363344722827,0.991503304700273,0.009955832808604015,0.8616371248620983,0.9141202405834459,0.12178408961671547
TCGA-KO-8403-01Z-00-DX1.47C5A937-3397-4313-BE8B-0C6E4B12C301_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9864791605614023,0.9879674451561503,0.007730362374829661,0.9084310854249524,0.9253179555188378,0.054530944689442654
TCGA-KO-8403-01Z-00-DX1.47C5A937-3397-4313-BE8B-0C6E4B12C301_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9837387348434143,0.987406669829993,0.012355346139323336,0.8410392249162301,0.904738371719259,0.14776795041746482
TCGA-KO-8403-01Z-00-DX1.47C5A937-3397-4313-BE8B-0C6E4B12C301_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9831483860135184,0.9899731957812021,0.016316112542019284,0.8435598062808789,0.9152286992009242,0.14883389246484807
TCGA-KO-8404-01Z-00-DX1.0285FDDF-1C75-4DF3-BD59-285870B73B88_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.985068982583563,0.9867072869066643,0.008835061739734609,0.9101667294996407,0.932460661611672,0.05794596683682621
TCGA-KO-8404-01Z-00-DX1.0285FDDF-1C75-4DF3-BD59-285870B73B88_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9843402756812649,0.9858447871579783,0.011618918213709811,0.88474436483689,0.9164572647563196,0.10256141390075706
TCGA-KO-8404-01Z-00-DX1.0285FDDF-1C75-4DF3-BD59-285870B73B88_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9858265336968768,0.9913070098964654,0.013232396956611518,0.8878581069340729,0.9256850705251707,0.10316794298007331
TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9873067415016391,0.990788011858817,0.011054014735698722,0.9092208590068744,0.9226304886391179,0.06487652524415995
TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9852517073081494,0.9885346980169212,0.011643250000173156,0.8487738213092281,0.9051883298362473,0.1344468862036399
TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9861867096210745,0.9914972511048288,0.012661126072183976,0.8292187667046079,0.8946591316008548,0.14374666226294508
TCGA-KO-8406-01Z-00-DX1.F9FDAB2C-9EEC-41D0-A29C-530107B96AC2_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9833319806408888,0.9854501790311917,0.009734920681627117,0.9026649260619496,0.9475608373508098,0.16365274180589517
TCGA-KO-8406-01Z-00-DX1.F9FDAB2C-9EEC-41D0-A29C-530107B96AC2_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9828416140793876,0.9852804138303727,0.011192854630334271,0.9078133779443971,0.9468112599526355,0.10872925442956613
TCGA-KO-8406-01Z-00-DX1.F9FDAB2C-9EEC-41D0-A29C-530107B96AC2_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9842523988289024,0.989902102936193,0.014519907183627632,0.8649355198591262,0.9419516557464535,0.18851540280960696
TCGA-KO-8407-01Z-00-DX1.4EB39EA8-2A33-48E1-88A6-EE3B544249AB_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9849328853568977,0.9866402813445516,0.008378457841126986,0.9146833332412683,0.9348856014770925,0.05507033364279502
TCGA-KO-8407-01Z-00-DX1.4EB39EA8-2A33-48E1-88A6-EE3B544249AB_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9740207158130038,0.9822829604051491,0.022344563242931752,0.8063067542279662,0.8912764453119878,0.18051160029709998
TCGA-KO-8407-01Z-00-DX1.4EB39EA8-2A33-48E1-88A6-EE3B544249AB_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9705421085735751,0.9853357923338915,0.027895402972220172,0.8086107356135205,0.9006265177728772,0.18564645841835434
TCGA-KO-8409-01Z-00-DX1.C73F6879-81C2-4D2D-9673-4989AADB568D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9837154840878182,0.9846876586653865,0.008100377847519966,0.8987259006551679,0.9220175967274062,0.06803488840442637
