auc,best_threshold_original_score_space,best_J,tp,fp,tn,fn,sensitivity,specificity,accuracy,score_direction,metric,column,n,tumor_n,non_tumor_n
0.7012981104250612,290.1775207519531,0.3103060701664701,91460,99573,136992,33619,0.7312178703059666,0.5790881998605034,0.6317041068011636,lower=more_tumor,l1,l1,361644,125079,236565
0.6991358413609922,0.8895162343978882,0.30658814120883876,88824,95467,141098,36255,0.7101431895042333,0.5964449517046055,0.6357688776808131,higher=more_tumor,corr,corr,361644,125079,236565
0.6991357917653841,0.8895137310028076,0.3065905308215508,88828,95474,141091,36251,0.7101751692930068,0.5964153615285439,0.6357605822300384,higher=more_tumor,cosine,cosine,361644,125079,236565
0.6985490772435756,13.106986045837402,0.3055055742593266,89377,96769,139796,35702,0.714564395302169,0.5909411789571577,0.6336977801373727,lower=more_tumor,l2,l2,361644,125079,236565
